"NUM","NAME","TYPE","VALUE","DISPLAY_VALUE","DEFAULT_VALUE","ISDEFAULT","ISSES_MODIFIABLE","ISSYS_MODIFIABLE","ISPDB_MODIFIABLE","ISINSTANCE_MODIFIABLE","ISMODIFIED","ISADJUSTED","ISDEPRECATED","ISBASIC","DESCRIPTION","UPDATE_COMMENT","HASH","CON_ID"
5158,"enable_pluggable_database",1,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Enable Pluggable Database",,515850361,1
5162,"pdb_os_credential",2,,,,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","pluggable database OS credential to bind",,1858916307,1
5163,"pdb_file_name_convert",2,,,,"TRUE","TRUE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","PDB file name convert patterns and strings for create cdb/pdb",,2311016676,1
5166,"noncdb_compatible",1,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Non-CDB Compatible",,2594626030,1
5169,"common_user_prefix",2,"C##","C##","NONE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","Enforce restriction on a prefix of a Common User/Role/Profile name",,1614452063,1
5177,"target_pdbs",3,"3","3","1","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Parameter is a hint to adjust certain attributes of the CDB",,256241361,1
5178,"max_pdbs",3,"254","254","4098","TRUE","FALSE","IMMEDIATE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","max number of pdbs allowed in CDB or Application ROOT",,1010400604,1
5185,"cdb_cluster",1,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","if TRUE startup in CDB Cluster mode",,2200453584,1
5186,"cdb_cluster_name",2,,,"NONE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","CDB Cluster name",,1639532350,1
5189,"standby_pdb_source_file_directory",2,,,,"TRUE","FALSE","IMMEDIATE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","standby source file directory location",,990771014,1
5190,"standby_pdb_source_file_dblink",2,,,,"TRUE","FALSE","IMMEDIATE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","database link to standby source files",,3758932138,1
5195,"remote_recovery_file_dest",2,,,"NONE","TRUE","FALSE","IMMEDIATE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","default remote database recovery file location for refresh/relocate",,3589523542,1
5196,"disable_pdb_feature",6,"0","0","0","TRUE","FALSE","IMMEDIATE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","Disable features",,2963331633,1
5228,"containers_parallel_degree",3,"65535","65535","65535","TRUE","TRUE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","Parallel degree for a CONTAINERS() query",,54876967,1
5245,"default_sharing",2,"metadata","metadata","metadata","TRUE","TRUE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","Default sharing clause",,3481738328,1
5274,"pdb_lockdown",2,,,,"TRUE","TRUE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","pluggable database lockdown profile",,2811081377,1
5282,"pdb_template",2,,,,"TRUE","TRUE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","PDB template",,477875923,1
5296,"shrd_dupl_table_refresh_rate",3,"60","60","60","TRUE","FALSE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","duplicated table refresh rate (in seconds)",,1277469149,1
5328,"multishard_query_data_consistency",2,"strong","strong","strong","TRUE","TRUE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","consistency setting for multishard queries",,2534037010,1
5329,"multishard_query_partial_results",2,"not allowed","not allowed","not allowed","TRUE","TRUE","IMMEDIATE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","enable partial results for multishard queries",,161456481,1
